frame.time_epoch,ip.src,ip.dst,frame.len,tcp.srcport,tcp.dstport
1751014342.943781000,,,1292,,
1751014342.943782000,,,1292,,
1751014342.943783000,,,1292,,
1751014342.943784000,,,1292,,
1751014342.943785000,,,1292,,
1751014342.943787000,,,1292,,
1751014342.943788000,,,1292,,
1751014342.943789000,,,1292,,
1751014342.943790000,,,1292,,
1751014342.943791000,,,1292,,
1751014342.943792000,,,1292,,
1751014342.943793000,,,1292,,
1751014342.943794000,,,1292,,
1751014342.943795000,,,1292,,
1751014342.943796000,,,1292,,
1751014342.943797000,,,1292,,
1751014342.943798000,,,1292,,
1751014342.943799000,,,1292,,
1751014342.943800000,,,1292,,
1751014342.943801000,,,1292,,
1751014342.943802000,,,1292,,
1751014342.943962000,,,95,,
1751014342.943991000,,,95,,
1751014342.944028000,,,95,,
1751014342.944084000,,,95,,
1751014342.944116000,,,100,,
1751014342.944149000,,,95,,
1751014342.944220000,,,1292,,
1751014342.944221000,,,1292,,
1751014342.944221000,,,1292,,
1751014342.944222000,,,1292,,
1751014342.944223000,,,1292,,
1751014342.944224000,,,1292,,
1751014342.944225000,,,1292,,
1751014342.944226000,,,1292,,
1751014342.944227000,,,1292,,
1751014342.944228000,,,1292,,
1751014342.944229000,,,1292,,
1751014342.944230000,,,1292,,
1751014342.944231000,,,1292,,
1751014342.944232000,,,1292,,
1751014342.944234000,,,1292,,
1751014342.944235000,,,1292,,
1751014342.944236000,,,1292,,
1751014342.944237000,,,1292,,
1751014342.944238000,,,1292,,
1751014342.944239000,,,1292,,
1751014342.944240000,,,1292,,
1751014342.944241000,,,1292,,
1751014342.944242000,,,1292,,
1751014342.944243000,,,1292,,
1751014342.944748000,,,1292,,
1751014342.944749000,,,1292,,
1751014342.944751000,,,1292,,
1751014342.944752000,,,1292,,
1751014342.944753000,,,1292,,
1751014342.944754000,,,1292,,
1751014342.944755000,,,1292,,
1751014342.944756000,,,1292,,
1751014342.944757000,,,1292,,
1751014342.944758000,,,1292,,
1751014342.944759000,,,1292,,
1751014342.944760000,,,1292,,
1751014342.944761000,,,1292,,
1751014342.945333000,,,95,,
1751014342.945404000,,,95,,
1751014342.945433000,,,95,,
1751014342.946001000,,,1292,,
1751014342.946002000,,,1292,,
1751014342.946003000,,,1292,,
1751014342.946004000,,,1292,,
1751014342.946026000,,,95,,
1751014342.946496000,,,1292,,
1751014342.946497000,,,1292,,
1751014342.946498000,,,1292,,
1751014342.946499000,,,1292,,
1751014342.946501000,,,1292,,
1751014342.946502000,,,1292,,
1751014342.946503000,,,1292,,
1751014342.946504000,,,1292,,
1751014342.946505000,,,1292,,
1751014342.946507000,,,1292,,
1751014342.946508000,,,1292,,
1751014342.946509000,,,1292,,
1751014342.946510000,,,1292,,
1751014342.946511000,,,1292,,
1751014342.946512000,,,1292,,
1751014342.946513000,,,1292,,
1751014342.946514000,,,1292,,
1751014342.946516000,,,1292,,
1751014342.946517000,,,1292,,
1751014342.946518000,,,1292,,
1751014342.946519000,,,1292,,
1751014342.946520000,,,1292,,
1751014342.946521000,,,1292,,
1751014342.946522000,,,1292,,
1751014342.946914000,,,1292,,
1751014342.946916000,,,1292,,
1751014342.946917000,,,1292,,
1751014342.946918000,,,1292,,
1751014342.946919000,,,1292,,
1751014342.946920000,,,1292,,
1751014342.946921000,,,1292,,
1751014342.946922000,,,1292,,
1751014342.946923000,,,1292,,
1751014342.946924000,,,1292,,
1751014342.946925000,,,1292,,
1751014342.946925000,,,1292,,
1751014342.946926000,,,1292,,
1751014342.946928000,,,1292,,
1751014342.946929000,,,1292,,
1751014342.946930000,,,1292,,
1751014342.946931000,,,1292,,
1751014342.946932000,,,1292,,
1751014342.946933000,,,1292,,
1751014342.946934000,,,1292,,
1751014342.946935000,,,1292,,
1751014342.946936000,,,1292,,
1751014342.946937000,,,1292,,
1751014342.946938000,,,1292,,
1751014342.946939000,,,1292,,
1751014342.946940000,,,1292,,
1751014342.947141000,,,95,,
1751014342.947292000,,,95,,
1751014342.947330000,,,95,,
1751014342.947359000,,,95,,
1751014342.947489000,,,1292,,
1751014342.947490000,,,1292,,
1751014342.947491000,,,1292,,
1751014342.947492000,,,1292,,
1751014342.947493000,,,1292,,
1751014342.947494000,,,1292,,
1751014342.947495000,,,1292,,
1751014342.947496000,,,1292,,
1751014342.947498000,,,1292,,
1751014342.947499000,,,1292,,
1751014342.947500000,,,1292,,
1751014342.947500000,,,1292,,
1751014342.947502000,,,1292,,
1751014342.947502000,,,1292,,
1751014342.947503000,,,1292,,
1751014342.947504000,,,1292,,
1751014342.947505000,,,1292,,
1751014342.947506000,,,1292,,
1751014342.947507000,,,1292,,
1751014342.947508000,,,1292,,
1751014342.947509000,,,1292,,
1751014342.947510000,,,1292,,
1751014342.947809000,,,95,,
1751014342.947842000,,,95,,
1751014342.947873000,,,95,,
1751014342.948150000,,,1292,,
1751014342.948151000,,,1292,,
1751014342.948152000,,,1292,,
1751014342.948153000,,,1292,,
1751014342.948154000,,,1292,,
1751014342.948155000,,,1292,,
1751014342.948156000,,,1292,,
1751014342.948158000,,,1292,,
1751014342.948160000,,,1292,,
1751014342.948161000,,,1292,,
1751014342.948162000,,,1292,,
1751014342.948163000,,,1292,,
1751014342.948164000,,,1292,,
1751014342.948165000,,,1292,,
1751014342.948166000,,,1292,,
1751014342.948167000,,,1292,,
1751014342.948168000,,,1292,,
1751014342.948169000,,,1292,,
1751014342.948170000,,,1292,,
1751014342.948171000,,,1292,,
1751014342.948172000,,,1292,,
1751014342.948173000,,,1292,,
1751014342.948174000,,,1292,,
1751014342.948175000,,,1292,,
1751014342.948176000,,,1292,,
1751014342.948177000,,,1292,,
1751014342.948451000,,,95,,
1751014342.948489000,,,95,,
1751014342.948515000,,,95,,
1751014342.948848000,,,1292,,
1751014342.948849000,,,1292,,
1751014342.948850000,,,1292,,
1751014342.948851000,,,1292,,
1751014342.948852000,,,1292,,
1751014342.948853000,,,1292,,
1751014342.948854000,,,1292,,
1751014342.948855000,,,1292,,
1751014342.948856000,,,1292,,
1751014342.948857000,,,1292,,
1751014342.948858000,,,1292,,
1751014342.948859000,,,1292,,
1751014342.948860000,,,1292,,
1751014342.948861000,,,1292,,
1751014342.948862000,,,1292,,
1751014342.948863000,,,1292,,
1751014342.948864000,,,1292,,
1751014342.948865000,,,1292,,
1751014342.948865000,,,1292,,
1751014342.948866000,,,1292,,
1751014342.948867000,,,1292,,
1751014342.948869000,,,1292,,
1751014342.948870000,,,1098,,
1751014342.948871000,,,1285,,
1751014342.948872000,,,1292,,
1751014342.949126000,,,1292,,
1751014342.949127000,,,1292,,
1751014342.949128000,,,1292,,
1751014342.949129000,,,1292,,
1751014342.949130000,,,1292,,
1751014342.949131000,,,1292,,
1751014342.949132000,,,1292,,
1751014342.949133000,,,1292,,
1751014342.949134000,,,1292,,
1751014342.949135000,,,1292,,
1751014342.949136000,,,1292,,
1751014342.949138000,,,1292,,
1751014342.949139000,,,1292,,
1751014342.949140000,,,1292,,
1751014342.949141000,,,1292,,
1751014342.949148000,,,95,,
1751014342.949297000,,,95,,
1751014342.949374000,,,95,,
1751014342.949569000,,,95,,
1751014342.951318000,,,101,,
1751014342.953250000,,,1292,,
1751014342.953251000,,,1292,,
1751014342.953252000,,,1292,,
1751014342.953253000,,,1292,,
1751014342.953254000,,,1292,,
1751014342.953255000,,,1292,,
1751014342.953256000,,,1292,,
1751014342.953257000,,,1292,,
1751014342.953258000,,,1292,,
1751014342.953259000,,,1292,,
1751014342.953260000,,,1292,,
1751014342.953261000,,,1292,,
1751014342.953262000,,,1292,,
1751014342.953263000,,,1292,,
1751014342.953264000,,,1292,,
1751014342.953265000,,,1292,,
1751014342.953266000,,,1292,,
1751014342.953267000,,,1292,,
1751014342.953268000,,,1292,,
1751014342.953269000,,,1292,,
1751014342.953270000,,,1292,,
1751014342.953271000,,,1292,,
1751014342.953273000,,,1292,,
1751014342.953274000,,,1292,,
1751014342.953275000,,,1292,,
1751014342.953276000,,,1292,,
1751014342.953277000,,,1292,,
1751014342.953278000,,,1292,,
1751014342.953279000,,,1292,,
1751014342.953280000,,,1292,,
1751014342.953281000,,,1292,,
1751014342.953282000,,,1292,,
1751014342.953283000,,,1292,,
1751014342.953284000,,,1292,,
1751014342.953285000,,,1292,,
1751014342.953286000,,,1292,,
1751014342.953287000,,,1292,,
1751014342.953288000,,,1292,,
1751014342.953289000,,,1292,,
1751014342.953290000,,,1292,,
1751014342.953291000,,,1292,,
1751014342.953292000,,,1292,,
1751014342.953293000,,,1292,,
1751014342.953295000,,,1292,,
1751014342.953295000,,,1292,,
1751014342.953296000,,,1292,,
1751014342.953297000,,,1292,,
1751014342.953299000,,,1292,,
1751014342.953300000,,,1292,,
1751014342.953301000,,,1292,,
1751014342.953302000,,,1292,,
1751014342.953303000,,,1292,,
1751014342.953304000,,,1292,,
1751014342.953305000,,,1292,,
1751014342.953306000,,,1292,,
1751014342.953308000,,,1292,,
1751014342.953309000,,,1292,,
1751014342.953310000,,,1292,,
1751014342.953311000,,,1292,,
1751014342.953312000,,,1292,,
1751014342.953313000,,,1292,,
1751014342.953314000,,,1292,,
1751014342.953315000,,,1292,,
1751014342.953316000,,,1292,,
1751014342.953317000,,,1292,,
1751014342.953319000,,,1292,,
1751014342.953320000,,,1292,,
1751014342.953321000,,,1292,,
1751014342.953322000,,,1292,,
1751014342.953323000,,,1292,,
1751014342.953324000,,,1292,,
1751014342.953626000,,,1292,,
1751014342.953627000,,,1292,,
1751014342.953628000,,,1292,,
1751014342.953629000,,,1292,,
1751014342.953630000,,,1292,,
1751014342.953631000,,,1292,,
1751014342.953632000,,,1292,,
1751014342.953633000,,,1292,,
1751014342.953634000,,,1292,,
1751014342.953635000,,,1292,,
1751014342.953635000,,,1292,,
1751014342.953636000,,,1292,,
1751014342.953637000,,,1292,,
1751014342.953638000,,,1292,,
1751014342.953638000,,,1292,,
1751014342.953639000,,,1292,,
1751014342.953640000,,,1292,,
1751014342.953641000,,,1292,,
1751014342.953642000,,,1292,,
1751014342.953643000,,,1292,,
1751014342.953644000,,,1292,,
1751014342.953645000,,,1292,,
1751014342.953646000,,,1292,,
1751014342.953647000,,,1292,,
1751014342.953648000,,,1292,,
1751014342.953887000,,,95,,
1751014342.953928000,,,95,,
1751014342.953960000,,,95,,
1751014342.954064000,,,1292,,
1751014342.954065000,,,1292,,
1751014342.954066000,,,1292,,
1751014342.954067000,,,1292,,
1751014342.954068000,,,1292,,
1751014342.954070000,,,1292,,
1751014342.954070000,,,1292,,
1751014342.954071000,,,1292,,
1751014342.954072000,,,1292,,
1751014342.954073000,,,1292,,
1751014342.954074000,,,1292,,
1751014342.954078000,,,1292,,
1751014342.954079000,,,1292,,
1751014342.954080000,,,1292,,
1751014342.954081000,,,1292,,
1751014342.954082000,,,1292,,
1751014342.954083000,,,1292,,
1751014342.954084000,,,1292,,
1751014342.954085000,,,1292,,
1751014342.954086000,,,1292,,
1751014342.954087000,,,1292,,
1751014342.954088000,,,1292,,
1751014342.954088000,,,1292,,
1751014342.954090000,,,1292,,
1751014342.954131000,,,95,,
1751014342.954261000,,,95,,
1751014342.954295000,,,95,,
1751014342.954365000,,,95,,
1751014342.954397000,,,95,,
1751014342.954432000,,,95,,
1751014342.954602000,,,95,,
1751014342.954695000,,,96,,
1751014342.954726000,,,96,,
1751014342.956504000,,,1292,,
1751014342.956505000,,,1292,,
1751014342.956507000,,,1292,,
1751014342.956508000,,,1292,,
1751014342.956509000,,,1292,,
1751014342.956510000,,,1292,,
1751014342.956511000,,,1292,,
1751014342.956512000,,,1292,,
1751014342.956513000,,,1292,,
1751014342.956514000,,,1292,,
1751014342.956515000,,,1292,,
1751014342.956517000,,,1292,,
1751014342.956518000,,,1292,,
1751014342.956519000,,,1292,,
1751014342.956520000,,,1292,,
1751014342.956521000,,,1292,,
1751014342.956522000,,,1292,,
1751014342.956522000,,,1292,,
1751014342.956523000,,,1292,,
1751014342.956524000,,,1292,,
1751014342.956526000,,,1292,,
1751014342.956527000,,,1292,,
1751014342.956528000,,,1292,,
1751014342.956529000,,,1292,,
1751014342.956530000,,,1292,,
1751014342.956531000,,,1292,,
1751014342.956532000,,,1292,,
1751014342.956532000,,,1292,,
1751014342.956533000,,,1292,,
1751014342.956534000,,,1292,,
1751014342.956535000,,,1292,,
1751014342.956536000,,,1292,,
1751014342.956537000,,,1292,,
1751014342.956538000,,,1292,,
1751014342.956539000,,,1292,,
1751014342.956540000,,,1292,,
1751014342.956541000,,,1292,,
1751014342.956542000,,,1292,,
1751014342.956543000,,,1292,,
1751014342.956544000,,,1292,,
1751014342.956545000,,,1292,,
1751014342.956546000,,,1292,,
1751014342.956547000,,,1292,,
1751014342.956548000,,,1292,,
1751014342.956549000,,,1292,,
1751014342.956549000,,,1292,,
1751014342.956550000,,,1292,,
1751014342.956551000,,,1292,,
1751014342.956552000,,,1292,,
1751014342.956552000,,,1292,,
1751014342.956553000,,,1292,,
1751014342.956554000,,,1292,,
1751014342.956555000,,,1292,,
1751014342.956556000,,,641,,
1751014342.956557000,,,1285,,
1751014342.956558000,,,1292,,
1751014342.956559000,,,1292,,
1751014342.956560000,,,1292,,
1751014342.956561000,,,1292,,
1751014342.956562000,,,1292,,
1751014342.956563000,,,1292,,
1751014342.956564000,,,1292,,
1751014342.956564000,,,1292,,
1751014342.956565000,,,1292,,
1751014342.956566000,,,1292,,
1751014342.956567000,,,1292,,
1751014342.956568000,,,1292,,
1751014342.956569000,,,1292,,
1751014342.956570000,,,1292,,
1751014342.956571000,,,1292,,
1751014342.956572000,,,1292,,
1751014342.956572000,,,1292,,
1751014342.956651000,,,1292,,
1751014342.956652000,,,1292,,
1751014342.956653000,,,1292,,
1751014342.956654000,,,1292,,
1751014342.956655000,,,1292,,
1751014342.956729000,,,96,,
1751014342.956779000,,,96,,
1751014342.956817000,,,96,,
1751014342.956876000,,,96,,
1751014342.956903000,,,96,,
1751014342.956936000,,,96,,
1751014342.956993000,,,96,,
1751014342.958414000,,,102,,
1751014342.962482000,,,1292,,
1751014342.962484000,,,1292,,
1751014342.962486000,,,1292,,
1751014342.962487000,,,1292,,
1751014342.962488000,,,1292,,
1751014342.962516000,,,1292,,
1751014342.962517000,,,1292,,
1751014342.962518000,,,1292,,
1751014342.962520000,,,1292,,
1751014342.962521000,,,1292,,
1751014342.962522000,,,1292,,
1751014342.962523000,,,1292,,
1751014342.962524000,,,1292,,
1751014342.962525000,,,1292,,
1751014342.962526000,,,1292,,
1751014342.962527000,,,1292,,
1751014342.962528000,,,1292,,
1751014342.962529000,,,1292,,
1751014342.962530000,,,1292,,
1751014342.962531000,,,1292,,
1751014342.962533000,,,1292,,
1751014342.962534000,,,1292,,
1751014342.962535000,,,1292,,
1751014342.962536000,,,1292,,
1751014342.962538000,,,1292,,
1751014342.962539000,,,1292,,
1751014342.962540000,,,1292,,
1751014342.962541000,,,1292,,
1751014342.962542000,,,1292,,
1751014342.963389000,,,1292,,
1751014342.963391000,,,1292,,
1751014342.963392000,,,1292,,
1751014342.963393000,,,1292,,
1751014342.963394000,,,1292,,
1751014342.963395000,,,1292,,
1751014342.963396000,,,1292,,
1751014342.963397000,,,1292,,
1751014342.963398000,,,1292,,
1751014342.963411000,,,1292,,
1751014342.963412000,,,1292,,
1751014342.963412000,,,1292,,
1751014342.963413000,,,1292,,
1751014342.963414000,,,1292,,
1751014342.963415000,,,1292,,
1751014342.963417000,,,1292,,
1751014342.963418000,,,1292,,
1751014342.963419000,,,1292,,
1751014342.963420000,,,1292,,
1751014342.963421000,,,1292,,
1751014342.963422000,,,1292,,
1751014342.963423000,,,1292,,
1751014342.963424000,,,1292,,
1751014342.963424000,,,1292,,
1751014342.963426000,,,1292,,
1751014342.963427000,,,1292,,
1751014342.963428000,,,1292,,
1751014342.963429000,,,1292,,
1751014342.963430000,,,1292,,
1751014342.963431000,,,1292,,
1751014342.963432000,,,1292,,
1751014342.963433000,,,1292,,
1751014342.963434000,,,1292,,
1751014342.963435000,,,1292,,
1751014342.963436000,,,1292,,
1751014342.963437000,,,1292,,
1751014342.963438000,,,1292,,
1751014342.963439000,,,1292,,
1751014342.963440000,,,1292,,
1751014342.963441000,,,1292,,
1751014342.963442000,,,1292,,
1751014342.963443000,,,1292,,
1751014342.963444000,,,1292,,
1751014342.963445000,,,1292,,
1751014342.963446000,,,1292,,
1751014342.963447000,,,1292,,
1751014342.963448000,,,1292,,
1751014342.963449000,,,1292,,
1751014342.963450000,,,1292,,
1751014342.963451000,,,1292,,
1751014342.963452000,,,1292,,
1751014342.963453000,,,1292,,
1751014342.963454000,,,1292,,
1751014342.963455000,,,1292,,
1751014342.963455000,,,1292,,
1751014342.963457000,,,1292,,
1751014342.963457000,,,1292,,
1751014342.963459000,,,1292,,
1751014342.963460000,,,1292,,
1751014342.963461000,,,1292,,
1751014342.963462000,,,1292,,
1751014342.963463000,,,1292,,
1751014342.963464000,,,1292,,
1751014342.963465000,,,1292,,
1751014342.963466000,,,1292,,
1751014342.963467000,,,1292,,
1751014342.963468000,,,1292,,
1751014342.963469000,,,1292,,
1751014342.963470000,,,1292,,
1751014342.963471000,,,1292,,
1751014342.963472000,,,1292,,
1751014342.963473000,,,1292,,
1751014342.963474000,,,1292,,
1751014342.963475000,,,1292,,
1751014342.963476000,,,1292,,
1751014342.963877000,,,1292,,
1751014342.963879000,,,1292,,
1751014342.963880000,,,1292,,
1751014342.963881000,,,1292,,
1751014342.963882000,,,1292,,
1751014342.963884000,,,1292,,
1751014342.963885000,,,1292,,
1751014342.963887000,,,1292,,
1751014342.963888000,,,1292,,
1751014342.963889000,,,1292,,
1751014342.963890000,,,1292,,
1751014342.963891000,,,1292,,
1751014342.963893000,,,1292,,
1751014342.963894000,,,1292,,
1751014342.963895000,,,1292,,
1751014342.963896000,,,1292,,
1751014342.963898000,,,1292,,
1751014342.963899000,,,1292,,
1751014342.963900000,,,1292,,
1751014342.963901000,,,1292,,
1751014342.963902000,,,1292,,
1751014342.963903000,,,1292,,
1751014342.963904000,,,1292,,
1751014342.963905000,,,1292,,
1751014342.963945000,,,1292,,
1751014342.963946000,,,1292,,
1751014342.963947000,,,1292,,
1751014342.963948000,,,1292,,
1751014342.964349000,,,1292,,
1751014342.964351000,,,1292,,
1751014342.964876000,,,96,,
1751014342.964925000,,,95,,
1751014342.964967000,,,95,,
1751014342.965062000,,,95,,
1751014342.965092000,,,95,,
1751014342.965125000,,,95,,
1751014342.965193000,,,95,,
1751014342.965225000,,,95,,
1751014342.965257000,,,95,,
1751014342.965322000,,,95,,
1751014342.965353000,,,95,,
1751014342.965385000,,,95,,
1751014342.965417000,,,95,,
1751014342.967193000,,,96,,
1751014342.968950000,,,1292,,
1751014342.968951000,,,1292,,
1751014342.968952000,,,1292,,
1751014342.968954000,,,1292,,
1751014342.968955000,,,1292,,
1751014342.968956000,,,1292,,
1751014342.968957000,,,1292,,
1751014342.968957000,,,1292,,
1751014342.968958000,,,1292,,
1751014342.968959000,,,1292,,
1751014342.968960000,,,1292,,
1751014342.968961000,,,1292,,
1751014342.968962000,,,1292,,
1751014342.968963000,,,1292,,
1751014342.968964000,,,1292,,
1751014342.968965000,,,1292,,
1751014342.968966000,,,1292,,
1751014342.968967000,,,1292,,
1751014342.968968000,,,1292,,
1751014342.968968000,,,1292,,
1751014342.968969000,,,1292,,
1751014342.968970000,,,1292,,
1751014342.968971000,,,1292,,
1751014342.968972000,,,1292,,
1751014342.968973000,,,1292,,
1751014342.968974000,,,1292,,
1751014342.968974000,,,1292,,
1751014342.968975000,,,826,,
1751014342.968976000,,,1285,,
1751014342.968977000,,,1292,,
1751014342.968978000,,,1292,,
1751014342.968979000,,,1292,,
1751014342.968980000,,,1292,,
1751014342.968981000,,,1292,,
1751014342.968982000,,,1292,,
1751014342.968983000,,,1292,,
1751014342.968984000,,,1292,,
1751014342.968984000,,,1292,,
1751014342.968985000,,,1292,,
1751014342.968986000,,,1292,,
1751014342.968987000,,,1292,,
1751014342.968988000,,,1292,,
1751014342.968989000,,,1292,,
1751014342.968990000,,,1292,,
1751014342.968991000,,,1292,,
1751014342.968992000,,,1292,,
1751014342.968993000,,,1292,,
1751014342.968994000,,,1292,,
1751014342.968995000,,,1292,,
1751014342.968996000,,,1292,,
1751014342.968997000,,,1292,,
1751014342.968997000,,,1292,,
1751014342.968998000,,,1292,,
1751014342.968999000,,,1292,,
1751014342.969000000,,,1292,,
1751014342.969001000,,,332,,
1751014342.969002000,,,1285,,
1751014342.969003000,,,1292,,
1751014342.969004000,,,1292,,
1751014342.969004000,,,1292,,
1751014342.969005000,,,1292,,
1751014342.969006000,,,1292,,
1751014342.969007000,,,1292,,
1751014342.969008000,,,1292,,
1751014342.969009000,,,1292,,
1751014342.969010000,,,1292,,
1751014342.969011000,,,1292,,
1751014342.969012000,,,1292,,
1751014342.969013000,,,1292,,
1751014342.969014000,,,1292,,
1751014342.969015000,,,1292,,
1751014342.969016000,,,1292,,
1751014342.969017000,,,1292,,
1751014342.969018000,,,1292,,
1751014342.969019000,,,1292,,
1751014342.969020000,,,1292,,
1751014342.969021000,,,1292,,
1751014342.969021000,,,1292,,
1751014342.969022000,,,1292,,
1751014342.969024000,,,1292,,
1751014342.969024000,,,1292,,
1751014342.969026000,,,1292,,
1751014342.969027000,,,1292,,
1751014342.969028000,,,1292,,
1751014342.969028000,,,1292,,
1751014342.969029000,,,1292,,
1751014342.969030000,,,1292,,
1751014342.969031000,,,1292,,
1751014342.969032000,,,1292,,
1751014342.969033000,,,1292,,
1751014342.969034000,,,1292,,
1751014342.969035000,,,1292,,
1751014342.969036000,,,1292,,
1751014342.969037000,,,1292,,
1751014342.969038000,,,1292,,
1751014342.969039000,,,1292,,
1751014342.969039000,,,1292,,
1751014342.969040000,,,1292,,
1751014342.969041000,,,1292,,
1751014342.969042000,,,1292,,
1751014342.969043000,,,1292,,
1751014342.969044000,,,1292,,
1751014342.969045000,,,1292,,
1751014342.969046000,,,1292,,
1751014342.969047000,,,1292,,
1751014342.969048000,,,1292,,
1751014342.969049000,,,1292,,
1751014342.969050000,,,1292,,
1751014342.969051000,,,1292,,
1751014342.969051000,,,1292,,
1751014342.969052000,,,1292,,
1751014342.969053000,,,1292,,
1751014342.969054000,,,1292,,
1751014342.969055000,,,1292,,
1751014342.969056000,,,1292,,
1751014342.969057000,,,1292,,
1751014342.969058000,,,1292,,
1751014342.969059000,,,1292,,
1751014342.969060000,,,1292,,
1751014342.969061000,,,1292,,
1751014342.969062000,,,1292,,
1751014342.969062000,,,1292,,
1751014342.969063000,,,1292,,
1751014342.969064000,,,1292,,
1751014342.969065000,,,1292,,
1751014342.969066000,,,1292,,
1751014342.969067000,,,1292,,
1751014342.969068000,,,1292,,
1751014342.969069000,,,1292,,
1751014342.969070000,,,1292,,
1751014342.969071000,,,1292,,
1751014342.969071000,,,1292,,
1751014342.969072000,,,1292,,
1751014342.969073000,,,1292,,
1751014342.969074000,,,1292,,
1751014342.969075000,,,1292,,
1751014342.969076000,,,1292,,
1751014342.969077000,,,1292,,
1751014342.969078000,,,1292,,
1751014342.969079000,,,1292,,
1751014342.969223000,,,95,,
1751014342.969270000,,,95,,
1751014342.969327000,,,95,,
1751014342.969410000,,,95,,
1751014342.969452000,,,95,,
1751014342.969487000,,,100,,
1751014342.969545000,,,95,,
1751014342.969577000,,,95,,
1751014342.969607000,,,95,,
1751014342.969665000,,,95,,
1751014342.969695000,,,95,,
1751014342.969723000,,,95,,
1751014342.969753000,,,95,,
1751014342.969805000,,,95,,
1751014342.969809000,,,1292,,
1751014342.969810000,,,1292,,
1751014342.969812000,,,1292,,
1751014342.969813000,,,1292,,
1751014342.969813000,,,1292,,
1751014342.969814000,,,1292,,
1751014342.969815000,,,1292,,
1751014342.969816000,,,1292,,
1751014342.969817000,,,1292,,
1751014342.969818000,,,1292,,
1751014342.969819000,,,1292,,
1751014342.969820000,,,1292,,
1751014342.969822000,,,1292,,
1751014342.969823000,,,1292,,
1751014342.969824000,,,1292,,
1751014342.969824000,,,1292,,
1751014342.969825000,,,1292,,
1751014342.969826000,,,1292,,
1751014342.969827000,,,1292,,
1751014342.969828000,,,1292,,
1751014342.969829000,,,1292,,
1751014342.969830000,,,1292,,
1751014342.969831000,,,1292,,
1751014342.969832000,,,1292,,
1751014342.969833000,,,1292,,
1751014342.969834000,,,1292,,
1751014342.969835000,,,1292,,
1751014342.969836000,,,1292,,
1751014342.969837000,,,1292,,
1751014342.969838000,,,1292,,
1751014342.969839000,,,1292,,
1751014342.969840000,,,1292,,
1751014342.969842000,,,1292,,
1751014342.969846000,,,1292,,
1751014342.969847000,,,1292,,
1751014342.969848000,,,1292,,
1751014342.969849000,,,1292,,
1751014342.969850000,,,1292,,
1751014342.969851000,,,1292,,
1751014342.969852000,,,1292,,
1751014342.969853000,,,1292,,
1751014342.969854000,,,1292,,
1751014342.969855000,,,1292,,
1751014342.969856000,,,1292,,
1751014342.969857000,,,1292,,
1751014342.969858000,,,1292,,
1751014342.969859000,,,1292,,
1751014342.969860000,,,1292,,
1751014342.970002000,,,95,,
1751014342.970042000,,,95,,
1751014342.970090000,,,95,,
1751014342.970155000,,,95,,
1751014342.971337000,,,1292,,
1751014342.971339000,,,1292,,
1751014342.971340000,,,1292,,
1751014342.971341000,,,1292,,
1751014342.971342000,,,1292,,
1751014342.971344000,,,1292,,
1751014342.971345000,,,1292,,
1751014342.971346000,,,1292,,
1751014342.971347000,,,1292,,
1751014342.971348000,,,1292,,
1751014342.971349000,,,1292,,
1751014342.971351000,,,1292,,
1751014342.971352000,,,1292,,
1751014342.971353000,,,1292,,
1751014342.971355000,,,1292,,
1751014342.971356000,,,1292,,
1751014342.971357000,,,1292,,
1751014342.971358000,,,1292,,
1751014342.971359000,,,1292,,
1751014342.971360000,,,1292,,
1751014342.971361000,,,1292,,
1751014342.971362000,,,1292,,
1751014342.971363000,,,1292,,
1751014342.971364000,,,1292,,
1751014342.971365000,,,1292,,
1751014342.971366000,,,1292,,
1751014342.971367000,,,1292,,
1751014342.971368000,,,1292,,
1751014342.971369000,,,1292,,
1751014342.971370000,,,1292,,
1751014342.971372000,,,1292,,
1751014342.971373000,,,1292,,
1751014342.971374000,,,1292,,
1751014342.971375000,,,1292,,
1751014342.971376000,,,1292,,
1751014342.971377000,,,1292,,
1751014342.971378000,,,1292,,
1751014342.971379000,,,1292,,
1751014342.971380000,,,1292,,
1751014342.971381000,,,1292,,
1751014342.971382000,,,1292,,
1751014342.971384000,,,1292,,
1751014342.971385000,,,1292,,
1751014342.971386000,,,469,,
1751014342.971387000,,,1285,,
1751014342.971388000,,,1292,,
1751014342.971389000,,,1292,,
1751014342.971390000,,,1292,,
1751014342.971580000,,,95,,
1751014342.971616000,,,95,,
1751014342.971649000,,,95,,
1751014342.971679000,,,95,,
1751014342.971736000,,,95,,
1751014342.972977000,,,1292,,
1751014342.972978000,,,1292,,
1751014342.972980000,,,1292,,
1751014342.972981000,,,1292,,
1751014342.972982000,,,1292,,
1751014342.972984000,,,1292,,
1751014342.972985000,,,1292,,
1751014342.972986000,,,1292,,
1751014342.972988000,,,1292,,
1751014342.972989000,,,1292,,
1751014342.972991000,,,1292,,
1751014342.972992000,,,1292,,
1751014342.972993000,,,1292,,
1751014342.972995000,,,1292,,
1751014342.972996000,,,1292,,
1751014342.972997000,,,1292,,
1751014342.972999000,,,1292,,
1751014342.973287000,,,1292,,
1751014342.973288000,,,1292,,
1751014342.973289000,,,1292,,
1751014342.973290000,,,1292,,
1751014342.973292000,,,1292,,
1751014342.973293000,,,1292,,
1751014342.973294000,,,1292,,
1751014342.973296000,,,1292,,
1751014342.973297000,,,1292,,
1751014342.973298000,,,1292,,
1751014342.973299000,,,1292,,
